"group.weight","coef(explained)","se(explained)","coef(unexplained)","se(unexplained)","coef(unexplained A)","se(unexplained A)","coef(unexplained B)","se(unexplained B)"
0,0,0,-0.167099000488792,4.36072412551356,-0.167099000488792,4.36072412551356,0,0
0,0.00121646063651197,0.0421399533462647,-0.060026273958435,1.60658804546076,-0.060026273958435,1.60658804546076,0,0
0,-0.0178664655961417,0.15540903286062,0.294631917322176,5.73113988577306,0.294631917322176,5.73113988577306,0,0
0,0.0173487524388989,0.267081256043674,-0.10594528197715,0.821229423599926,-0.10594528197715,0.821229423599926,0,0
0,-0.00243388921516645,0.21289286403019,0.0122385308380989,0.136098489196664,0.0122385308380989,0.136098489196664,0,0
