owner,balance
B75ML2kq2BHLbDsTaXZVpNN8kjd37NVmoGgztNF5FoMW,16046701012.0
Eq3MmjbCUN1mAnovMuWkLAYhAZNZASuHEjXrz9pKtr22,16046446729.0
E47wzXZ3xHyGevNYGmMwKuC8ccnXyeD1pMT7856uAvc3,16046218379.0
DW9YPMZPKRMb8twdDDhPtEY7AF3UzK4B7NVTr8LFfiGn,16045998770.0
3bWy4fwk8yeXWuyMa8o8yA71Lus6sGjTwjbK9njvkTSB,16042561770.0
4PxqCp3tnivr3DnKoD8K6sKETHNXNfd8bXrrsDfsiXw4,16042462524.0
GPiWKhj5rDsUJVoAUC1DorCGkXos6b1SbmkWc9588KHr,16041097507.0
5bDNmwknDn1rwQ1yRYGC4GadZzXoQbiQ7LrnVT88F3Hx,16036235669.0
JCyTdad9MPCYz5eXAYNDK7DLG42N8FncqFfZY8kLGvdU,16033894953.0
6RGWMbrW147cqfRnA7fxmuGabnxukCTxFQybiYArNzSx,16032403329.0
GiRfZCGR9m5uo1R2FzFCFqsQcYZd71b84T5HhUyBQDDM,16031138882.0
EKTP4pnstwfyDvqiQoXqcSJ58dnJwD6Kozb1UzcfEguP,16030955559.0
5Ds5tNi2LtoMpsoKg9hGmddEF1w52yun2H16ffxQ7pyQ,16030911466.0
J4KyAZQxyvsWarbQTVxnjqkj89hxoM5Uwnyy34vY3FzL,16030599585.0
EpXLEqQMphTZjixqNrKpd1FKQTok3NGuEgu5B29BSy8G,16029535750.0
8QCn2Lk8oxwHC6UAvEBbv9czzUTN5GuXk3udYF24L25,16028290145.0
6pAmiSVvfDiM2KUQS3Y5CWH7xXSSy5dHKmHHi6yoxXrz,16023961773.0
26shmyCHe5hwyvUVVDNvhRtvVa7gZiANoWtdXkT33dK6,16016066767.0
6AhyQ9UD23cSAD1CGnEbFXx4vFVcQKCJBLRGt7GvGk6X,16012038500.0
8EDSCXSWpTnFtpbqLfu1HRZ2TrQhKLVCCxG3ZqFLUzjT,16009541045.0
45Nzqh4pqYSZ5MNWHJt3G7Lhn37AUZdtiAdSqRedZVGX,16008581707.0
6DjU9uLYMze889Dv9nNhnGSGQCWns4twtEqmXNG1pWkW,16007261095.0
DiggKDPsSUoUspcbhvGX7ertRF7ky3AxKE3VoSS36uk2,16006630659.0
6wxJoGHRyUyZ8gXvn6M5WB1Dgggo2xT1adKD9ms9wcp4,16004463664.0
64WcbDb4m4fMtMnVVNZcc1auPwMeqwE3hTXmYQWn5JSv,16002367000.0
82PVbY1tYTiiBdbqVfTodQKBDDnSqT6CDFy9DJrdBPJ1,16001369045.0
15qfxBi4CfdYnBZAJn3FTB5u6TR6gpgcyJ46bYsC81z,16001029457.0
3pGTq2Egk9XA2Fr8FSxMmAN7WRfKiWP6pXoHUiTTK9b4,16000858132.0
ErjiMkkJXizkYR7oECzjn9q41JffHJyAPiYaGucqpyL7,15999267447.0
8jEpZ4ercx3MuatC4fexUxkbhgvpuo5y91RbmiCRhRbe,15996150080.0
7gFoF9Ewu3AKRKqtKMD1yBktrtgs7joCBgybpZnCdBUU,15993308963.0
FwxSWuCj9L6QDAwKiw1AqQ6CWkW4nq1wMuzyNKcbRUNs,15992387697.0
J9CM8Sjkma3tPaTnKAdz6mG7UBHjTZ1Nm2iLCVoTDnp2,15991820000.0
9c7xU1qtdbuq54uM6hBZRUPCy7WrKsgEBb7hGnfbvEVa,15988823975.0
H8wiM75nSTqKZ7edefaGyWt7ZekxZove3ucb8zSwzw26,15988781241.0
5GL8gcYEgdfryqyRfctNgDBQS47zhryAqtpRA5rb191,15983700100.0
5sLtj9iWATWWRQrNbb4PcLJQPTQ6kMBqjixBu8cZXx8P,15977861862.0
Ce11qK2KjJWJWjGNDEatHXxqiePUSADt1a9ktRUo9c5h,15977552169.0
FbpsnhUgVRrGzou8CrLSZ2dikEJpm7dr6J3moS6x81Lx,15976384947.0
6RYRh2zPKfrd2wtcC2wjURy3GUzdiA6W1wr9qa2td6zW,15976320695.0
6qjkZuYsEaEXuoZ3Pc7TfAqNgURngQkL97rasyeJJLZv,15976094971.0
6hntVJNG2gNfY4U32e2ceCeFNZmxaJCq39HXABnn1gdo,15975922706.0
ApMoknpqQywXW9CXbEMpwzEknxaVziyHU8669TPoMxPJ,15975631360.0
7tP4DxZV3Sstphh9UupMBtZFqPqBown96ymc7cVi8aq7,15974215404.0
6v3m8bgZ3UVuggcfXGnc39HD6o45urTASowuuYFxf5Lm,15971944909.0
5P2i9yeZNYXbhY7aCUfpu6hX1GVuV87FRSNy2me6Dntn,15971490624.0
9zdcQnjXGEY1MNpVDSWyy3S72trLeiwHvtvxbX3V6u8B,15970578780.0
EjdeqctqDhRnU7wL5us3mYE6a3x1bdqWxExA6arifKg2,15967793746.0
GDhVBiMqCwGbgQorPU4X9fP875eK7LKC3tNbgaJYWJqH,15953447312.0
G7azq2uC5WG6nbSNs2sRCtYtb2SiSQ875oZiQTu8Kfn3,15953291760.0
2UtwRxvxvRv4c6UZsnRkL4rD6AAhjukZFN7fzL113LHF,15951805536.0
BFqqPQu8PG8GQt6vskEk9M2JZi5VAN6whK17kL3A9Dtz,15951602917.0
9ARwuqq9onR8h86pCP9Gwo4E2ZoF63GjM5nhx6UWUYqu,15949088075.0
CBjVepoPuCFXA6cFb2m954WWjQuJWXETufimsx8WVtaA,15948480387.0
8gTHCaM5ZyEZP1LKyGWu9VLNctkhAVgQGvUtdc2uPU6i,15947771090.0
31X4DEovSM7oDg9jqz4HHnGtoovzLKZVm4NiLiFtPb88,15947419251.0
CBBo219XrGmXWcRMkvkPXZ7RhNzybtsbVTejCbpG3k91,15946938387.0
7cAFVLSht7xy2qSiC3Eq47MCQuFsrg9srPsU4PcsMFs7,15945693311.0
HthhjWQkzjgvzdf2By3QXT25wfrsW9cjo4AyMwgtvpVW,15945522516.0
zfHvf1m9twWoCKDTjoTJGWLpuhNrDVakVH5PgJdU7t3,15945348816.0
4h2VVYgPeWkgmtZesEg5qbGwFKPbm2zLU3Rdhf92cowd,15944479981.0
8ves8KHj73uhiHJ2FJsP5VwUYjTBNWqCvH8tmUdVhh1s,15944225127.0
7WrVeS6pwWuoM8QXHbmUnExJTZvxQB2j2XJiBn8s4VZX,15942243244.0
9Q3oJqCBM6NXLsveXpdkCAd5AYe7SwEPm9z9V1qRHQRN,15941960721.0
DXBn6NHyT4KAJPgbUW8ddBNFzBqQ4ZVaHzUmeq4X3HP8,15938772484.0
Fivxjrg8qzoUbqLGq3e9WjRUi9uVrRPGRDvVijPDgqfs,15937728866.0
89RbyJ6tsCYsmxQecHh15qNK3V7f1Bp4vUaERpmgkqUu,15935752135.0
5C1faFjzwBUmUrVAsKM8kzZmNoUyST3khhtiiHYCJsSV,15933715743.0
C1jq3EriHEUMKdou4VJsKWPXeGDZary5TtSX7kuRRwAr,15927030000.0
64CcqJehJZszQRmpcmsfrtPWi5PdYicFS8wcitj2d12j,15926969343.0
GULMgdaoxsMtBm3k981MPfdrdjmM6ocmuiXaUTL6eUod,15925173251.0
6fucyW5AkVhdEZto5vdtVbSnTNBMUYWXgg1Z9HDS23u7,15918765475.0
GynWRjaDPwMBxdpeZJZfJU4GAcFbFUYwGZRggmxr8S3e,15913245000.0
8wyoje3oy3xexpkBxgCjJM3NSuKsxZ2PYp97EBjVwj7t,15913000000.0
7Bju1MmJ8xgBMMaoiQxEzJjmCyPE6sTq9Wi3B9WV5c7S,15912920000.0
6gAhGJDkWh1VBC4Xp5PKUFbxb1Cg9WgRJgRFL1zb7Jcn,15911637083.0
8JuvHBAT8rEZMJUVbE9sWgmKEcWtJVunJvumjhJAXuXy,15904697779.0
JDdQnNCm4u9keYwRj3yyWjj57y83UYUCCcUrt265EtkR,15903261235.0
6FeYwKhwCzWSUpT6yKSBynAibqkKo8j7PbyeLruwSp5P,15903041956.0
6zhAT42AQhyhKVQwkEkdmvKLhhKokDLxPEaCDBAt9qro,15902500000.0
9mitePfv8xEmLJ5q736K6dkpRDTMKLEYkiTQhmQDqcPk,15902045424.0
7jYAfmSuZ6w5EtFcd2kE18eSFiuiJGory8tF6nEH98FE,15900799065.0
G2dfJ241XiVWfQDXSyFHXj9Sb3WXqELdZLZUZbtDM7mf,15899097721.0
J3GnieoipyAoeht8vDbuV5fxyEBY2bsJyNsQA6M1SUnR,15898148348.0
SC8CQFsGynVxaxh9Y8gEJGsF4sEQh8wLac7Ggrj19Ls,15894019910.0
ADT7tVgb7CN2ZJX6svLcBDZi8H96Viaei9i2oJ7gdQoh,15893539975.0
4JVvi2qtApvCcB79zdtnhiayMTPyq85rEsT9BxpBoxAq,15892125618.0
3jBPqMdAj7JruX8gLJnNDnfqha8iaFG1WteBYoYAt2LR,15891796817.0
Cq1BYSu4fRKCW5TLphePukfpkZQh9m5d6g1f6ffb1UBD,15883443803.0
5zZXT2GKP85ZyXKCoS9pZfjYs2G8zjQL9h43vFoeNpi4,15876781992.0
4oofYHNteRTsUuMgWLiU9E9qjAeQcNtk9cexNAzoJgSn,15876087644.0
JBYzyzpr4KD5aSEL64jAKBpf9P8jQaee1NZp6NKVPUj5,15875000000.0
DTekBRezaiq7FVJr3wJGHNNstYBVBeRXfiud9mTqPP3S,15874159049.0
E8EeMHu2jqdTWmTKC3rh4CyvJ4kxv2igKBEDeqN1rjaM,15873993645.0
FsJNSEvNz2qf7SafigZcHADHoSZ2hohrC7DeohdbXpWS,15871321747.0
9422fPem3R1nTWnrus4ECLu83AXcUWQUEocmDSLDRPy9,15870241578.0
9frfoyrd455BuvqJybCT3PdmhVe6cSjc6pK4WK1qb4pW,15869390000.0
7Bm5QZGWMfNCWx62PTPz2SuSx5MuCCgBfkbJjHyHv97G,15868875974.0
5QxxS9xhXrjzZXupGxL2N2QwMG6BRYuXWhr9pJ8uf5gL,15868544917.0
2YkTbk9ceqeQeNLhudstKLTkCYoMGuPDbXpkoLde3KRs,15867832904.0
BDwk9GcHC155nqwxd5aFMDnhHGAQGkYTJFrrwjnQEMAv,15866549731.0
9FiQsxeddHC3CjH1Um7bbKCfsc5E2KhrvipFGNRaKmqh,15859784179.0
AXJa6EmhDbYv5Kq8Gg8CGYAsjNySWD5mwjAhFtM3og2U,15859392646.0
78DzToGqQVABH6NzQSH6TguVF6PuqmMw5P6kQ9f2tvBd,15855879220.0
J6CMXoyCKFkj5uJptJ8rgpmjocqLnay9552BLsL2VdMb,15852733444.0
E6YubMKEtENEAMDF7rJkXm4AqUk9RyVLv46Ape68bUHv,15849620000.0
H9C7kw1m6Q7cYvXmTVFyhyzc1Gvs3XYzhExY3qmmmkn1,15849521380.0
5zxwma6nniSafWxWH8XSdonzxCxJYvLfdWWaWs2973cy,15848222436.0
BBHHLjGkWcGa5wyap7MSsyDFTRjqr36wMEntikeVtD6b,15846457598.0
GJSikTvHJU39V5JwPwKXcZdfrob6JtMqNfng4KFunPa9,15846135634.0
5JNUuYQ8G3YDpiki49bkRrmCi5jN6HU6d2GxHzcUivax,15839363820.0
EsiJEJQ9hgmNvzndoiSiMGpUg6SK8Te8uoy1GGizTzNW,15837970874.0
GqoWBMHspSGF1m89GN9JUdpFpUZ7CKWxTKnn5iYM59qM,15836732761.0
HXxRpiv3AoTWXDRCxLvpJV1EVuGhCbCVPHzDqRsEdDbh,15833398260.0
6vzSmY4wDWs4Q35gFcbtFoh4papURa4zy1x6Gvax6nHK,15830655000.0
D16bBywUg3L5Qusr4Fcyr5rYpeo54m5zKUsgCyvefVUT,15825818016.0
5NRRJUYPbKpjpUUoG82xXYpR4od4Gg2UgMLHzLFzgBZk,15823399250.0
9SmjsrzHPrxPh24AEu9uXBygE7Eh6ci8LuYTDANxe2pj,15822629353.0
ErCdihe1vFSqBUuAnHexMdKCW2JMR7eB9G8EeDCJPFnQ,15822576794.0
139kEg81Gy1agv8YwnEf7VPy9UcjLcZAM9bZRowcDX6H,15818051183.0
CvGvkdmPkzxjKdZMLT4nPCCwAR5DifSmXzKwaV6EzAyJ,15814166276.0
5NEHn5W6w9CD7J1iXLG8eixT82a6wwkmom5NBign83dR,15812822400.0
4nsyYVqJqhqCA9dcP2NuJXQp2jAJtMpq6PxFJY5n4Msm,15811249100.0
6F99k2pRydiXaiXTfTzTCT3FX53Qxt7XnzsJXSr35n3n,15811200000.0
GLSZqg43RmJ3xWtT694MdyVwAxgQpVAzxBZvorodsszc,15809813825.0
EQDKGHg1aRXqvoHunqZUuW2xFFni6c2bDBXi4bhphH71,15808890761.0
EMNvjKsLzTvehhaE5MDV85p8fCVMsWytQN5wtwzu8hw1,15803071971.0
58BWt5DK3QEGdSHmSgbjftQeN6hTwVB2yiMFEu51Fjz6,15800972348.0
4j59BYT8jrrVF4m1C849uSWU2AiKViRUwZ49HzDna7kY,15796018079.0
FaY18KCFFA5HC21qmJnh9otztippdT46nHRFTe9TW695,15795931529.0
FiLXKU9mn34Ru4AH66x1axPdN9WpQShfzf7we745FVkF,15794405702.0
AJKHxascHAffQTG45k6gKLpCoiT2Wpz9QGrqadqK6Z29,15793452582.0
Eh3XsJPP7a7Aft1yXFtSqX67wqCQnpg3Y5kaanqifpn1,15791367421.0
3opk1fy5n6Zuj9csg1ZuQPj2z3ho2ayr8apNCQbZnbpC,15791169283.0
2A458ghkj9qzYFrc4oT913cynn3Y4cKf4P6NRQYxs5rv,15791023025.0
8NuhufFD3zsFKR9bCUyYcykBRumfs9rFEGH85jYNaPQU,15790347500.0
H8U9u5bfZ4CgkwLuC2eGMFU4QhonxkHrDAhvQvdZqLW7,15787804617.0
CQ5Jy6KCDACfvV5PCV1j54PFM9CGeMKZAHbF8Nf1KkjT,15785284202.0
38UsxGibeoNhB2LD5VFe1s2pyXjq5PVxDJWsZdpbZpGQ,15782300000.0
4v2AB1t11ytiS8WSU7DYDxxUJVeWvqXNNQsukBMTBw2F,15780037505.0
GfRoS9dz4c8cFRf91t2L5SoLNPYLPTkvnfMj1hjqZ9D2,15778456026.0
5b1Zc9164d1ZTkxeNuc6JNis7NijFqmuhdrULR3JhpEM,15776265498.0
2tXgoDjn2jaT8nrxUzmvXqVNuSFnHHDHBfv68xjbkedm,15775727212.0
neNzghBYtaENfgMibqKh5B2s2T8PAm1x1K3Pwf2TLTq,15774944715.0
51kz1jNbx3cswwkWThG2ZrKiohD7F2tvqTzRPUXqrbc3,15774660000.0
Bu2dvAku5Dam72JYmRoVnouJtNTswsdBWCdJ6H6vE3eP,15773840967.0
ApzVziRKJZGTCxaw4mhKqnQEwqaWtvW71FGPYbeYtZTe,15768167460.0
5h9C4rW14Ym5uxaWTAGmTZEUgwsU42xohi4a1GV1J7Cr,15766267700.0
7G52tbDDVatfQRzz5fgSeDRrVYBXhJUiqm1Xm3kPjZob,15765220135.0
5LVtMV8PFi2fkoo2fKh5ffU3oAM4z2iuDj8hzytufYDu,15762484776.0
DTh1B5Hh9wKJxGqrB45j8oNBQfRtkarNVBv78dtfqQDg,15762417500.0
DuA9ATe65NbMJBnDTiQ8hzrcVA5PvYbCjBXHCPfVuF28,15761497431.0
88F7nVKmx5Qh8aCkSGKMP6ub3S2Wq6iygkmvWCohQFiL,15751999381.0
HiyTPFsM5wV5Tzd2VhJruZAU55NG3675JtwH1GrSFwRX,15750071357.0
EodYjDqo3vzsb9bigL4p6k6tadjc8jW7uo5vWd5mucjP,15749632937.0
85kXDgVcK4VZMeberMUuLuGdUtHMfgWGxqe2HVH3hY3H,15746519751.0
6tSQYPvaYf8K4vZsjpXM6Y8SjXG7tmQ5FtHVwtBYjUGt,15745000000.0
BVUNYMwJhs56V4dqLJ7vMdyREPAEhGPZRAdEzURnWw2z,15745000000.0
249gvsPqHE8g177E5PxHPoagNYEzQidcv8vzNwcLb91e,15741241962.0
EkYcMEPMLVTXNtXFdkgBwM11Xrwnkd4mTK4p2wyrQsXu,15741211349.0
4rzH9PgQAweHpCM34GvzGQJebgzJGmJX71BiXpmnDkfQ,15740891928.0
DeTz2aGEkRdtqpzBF4CsbxuGM56ahWty5DQLHLy2EHAy,15740813000.0
CVeW7nkyNiMbsVWBJwjq67E1w5u6e71vADB9YJuKDU2F,15739044940.0
BcimQ7QBcfb2mh3PbxLTJpWagNFFhTYysKMqH98xGthK,15737627500.0
8BbWF7VBW9KQ4mvifBDWHMC8DN11CLx7wLpDRqo54RjX,15737315883.0
2vYs7BFP6Fouf1ESadvkheY5C2pC4R8eopgBWHBaXVWE,15737187602.0
7YZd8sjnfWjCPqKsLHSQJUvZXDaWcCKFHuL63BzNHNCq,15734518370.0
chJf588ur9hni14JpiHwWQ4zPRd5cwBTf2g48MfKShM,15733823322.0
FuDmie39ErkDfmGHStqDNRBK5pvWHWtmFAhtmsQxx181,15733792161.0
3xMu8hbTwPDNZDWCiX6q9aSBDoNM9ewpa36Mab2HCyw8,15733784611.0
4SScL21iesbPxjcXVZX38bmhuJzBMkwzPmvbipuBs4sj,15733594631.0
CFYQPW9bBUuUC7nULofJkeXMYzunb2bEWbPHZSZ8EVz3,15732587547.0
65smyWjnpRTBsGbqfv4DbSN7kc52cQxJz9MqpA4qKquH,15729374402.0
DxzwtLtJAnt8pUAaKHPwgQjPYTe8XHP4Z7KnaSAoroWV,15727583815.0
4ZsPHMw6VJdAMNgdGX5iJnxaD7qzY2fGnMqqtNcenAzu,15726936875.0
JDZaVD89Ge1Z44h34osTtBK5A194SGgFZYhzPsYyvrhx,15726182715.0
fH1NxB7FjWZGPK1QRd1ZbdvQbBW1ohhgiRk3Fk439zB,15726175454.0
Hdn2W8o5kgMCRhEC5cr5MCRwWRDBjKWFiQF4uCiQ6jnT,15719524563.0
4tUUk9AEaL1znasaAsyNXEoLXXPhtGdqkuqX9v6PBU47,15719106188.0
AkAMADYB3TdS1tmVQvpejGBYrQ3RhgnZ1ZfGCACwShqx,15718185630.0
7g78y4cb5JCgPZQnt6XtVbP3C3qtxpgQws6sg2g8443q,15717466400.0
FBvhNqGrcqFJi7miQBw6uNrEZctL2gnCfdYSmWapKdWf,15717293165.0
8656KquMeRHQR7NhouvfVXUiWtmqAQepScydS6w9aw1v,15715057167.0
6zA5X7K8MNafGcpkdJs2ffnMw4rJ8y8gv5fNrDryvfMA,15714106868.0
EtPof6WeCbBwiEUkn13YiALQKgZvZ89mo9Ph2vch34DL,15712531094.0
8hr9nQ3BYZX2WkumRvbSNuKCwrGy4C7p3KE9hyzRKCxV,15708654207.0
93cHAJYdT11GA7dUFeF5nYSDvfKFfJ89CF7sFawf3k5C,15708493715.0
Bq2RWav5LtfnAs8refzrYjfroDGK9vjYULmTqJX7yXfJ,15706899362.0
DSN3j1ykL3obAVNv7ZX49VsFCPe4LqzxHnmtLiPwY6xg,15706747124.0
8KL29KQPG9y7Km3kWJrpU88jiMsKRG54BMHwdc3imFxN,15702987162.0
5CM3YNt1VUBh4BK8n7RE5bERoJtdTdCquqdeTiWdyMUe,15702845237.0
G9jNtVG4H2sh6gRJPmMoZftMGpfYjxSkK29oktRnfC6r,15699962789.0
H4AmeG6dc96dyqib3hk2WvfJjc7mvxNwRYFYd91G7Vjq,15699802976.0
HCY3o9ri3NfwvFRXe8BQBWmZu91CyeemV9Vex4LQEcJ6,15699783493.0
8xozMdFYhEuX9pr3TwtZ16Sue9mPYC256orvF3U8atsG,15695828380.0
FA9KBrFNoAjGx8vQxyyxG9epMT8QMse5DVdFKm3aZdYg,15689462032.0
FVPcjqPspaSYLSv1QZskwBHaaek8hZ4TwBcmHaJzYBPW,15687200000.0
B9yRPW2b2yFEHn7ECSHTRjtTnC9i6M72CESWfH5EiT36,15684555934.0
3Vmbptd5VxgXWCfLQ6xWFcb9i4bs3R65fSnFsy2exXph,15684032718.0
J5eyztavLQBKMpSmYJxfQxbM33WyPdu8G9f9qW8HTSZS,15682700930.0
5JSZgjWuJmnPhSnfNCPjc6ZqEvv2R3Mcn8VWijwNwqxo,15682384331.0
AJLHsE2NZpZnyKDC4Xf93mgxtSBswWvcAgYkcs82kZSp,15679282106.0
H6LiZkDA8e5CJLrawRnZRFcR4FsmueR1LYMVNsfuf4JM,15678696445.0
34Yjc23L33zTQtdZx2TvXyVPrSz61JG45CGiurvX7zUP,15676088419.0
92GvojU7d6wcXzd4KHaFpyG6Wbani9cuRVVrQkbpCxzj,15673659540.0
Gaa7Rs6eAevz7xn7tmvMVS5j2UMEKKLLjPYUtTbuvFWr,15672209493.0
Cstncw8b4oJnXRvHC9ZxPUPVagN6iWzH3ypUoi8JjVtL,15671346772.0
4VJxyY35kDp7trwPs66sVFgqdn54sW7DPHHnuvfQtrmh,15670052116.0
7kNnkp4VKCM6pxQ5gSejn68D5PoA9CYUmEggJgp14eNL,15669851462.0
51XmmNjzieX6A8jgbQjSqGSKQVALEq4AjPa5J6YTMnuj,15669723722.0
GPro4c4uGN6QAJbaXSzygmJAJ3WK8GBpfb8rnsLHjvbX,15669359241.0
5GDocjheZx2h8ehnWZbFnqTVJxmqbTPYnxUbU2htNPp6,15667055315.0
26L84iaYfUUo92WgjSo8HF1x4Xu2w5SbZNo8NF4CeGPe,15664120000.0
4gETaFD6fpc9N1ha2DAttco2H9x4WNEfEmjzSR9rAcwG,15663157463.0
HeUYJL8efB46Uops68YQgXyLfjSfG581uABkpoYmQwdE,15661409045.0
4SupBC2eu4rTTeS1MtAnaKmCbmt7vY98fa5hsaJxHFgS,15660140567.0
FzkAwHML55Qx7HKqnTkbqxuXtV4GBAUfzb4vNtsX6YxQ,15660000000.0
ACJAJUW8vUSyifJViHyicXt39d8RgSP4Bi5jGg59fv5u,15658970147.0
BM8iBbMXmS4d7ZN2Fu1xHUUXUUZVsVwCk1ZpBoHexHkR,15658181040.0
GyXiYQEzH2TentEBq3hxXZfREvt8ReYjJr3Cv6qZ7GwQ,15657919436.0
4ugvKdcZM6Biv57tHLYBmpj1QqPo9T9Nsg2UQSNZRXdC,15656843360.0
6c8BSPMnRwLxKeAt9QgkenbgKbpQucx3yK4ybqsRWnv5,15646131676.0
Ba9VvtU4qkVt854ScVUicR16Xcsvid9cAmZDJjmftsJ,15638760646.0
CHHDKctrHp5mt2mJAQxTnLNWmvFncFuyWghbShAc9zbw,15633326280.0
EiVg9RxnKXQUBg6EVhkshEpkQgTpVvwHpkputntXDuJ3,15630952642.0
3DdGdSNStoeiKrUp5uJMopU3q4mWBtEezzPdNnew8kWf,15629042062.0
6D3LqE6AWoJZ49HRTxb55Vj1PD8SBoyWu6twkxoHoK9Q,15628539087.0
HJDSpAbkhUEs5FxbAW1fEBrbnDKiXQCtu69EuVoEZ2tV,15626646956.0
yDRYuaxjJYUYxDwuJMRLsLrLjXZivduWH2vNQXfJyji,15626342104.0
BMMgGyjYn9LDDBFchtZE3P6Kczx1nvgpXzeY9NvSnJ4g,15625353107.0
8zyNT3WsKu1kHWdTdyAaPYQs6Dc8tfyBJCBFnvQvWJdB,15623251209.0
7VbXpR96WZLPRcrPGcgXBf6ZYV6Vkho5x38dFWLUrSBc,15622842259.0
D4QaB1r7KHoSRusE13mSMPV3prDqzFGWuZ6w85XnbwUk,15621974874.0
ANYsABfMak9pHFiRJmyFF5Y8HtsXKVY7dZ1KP6YvRnnS,15619298928.0
5LDGCoSg3PNVfSSAJkUeDVLETC8uW8Ewnsv42yr9UC56,15616610903.0
83AGAJLepjcJLMeD6rkjfHH9FY2oSmh4H5koeP5cqwmP,15614012454.0
3n3pS3Bz46xrWYS7eSka9jRxzR45ta1sfD5VZgKU13Na,15611394115.0
HomH8wRA2BqmvEArN7rE8kiTuAYETCKeHVwoipo7Nopj,15611117669.0
BjTB3v76jZbEKfcVfQJmK9ooEiLakuEhhSJ7w35Ki99z,15608918000.0
7Qy8xb9zLm6E6AhPmiu6EHZhPAHTbhmP5ZRXGLwbjPDL,15607862203.0
HUT5hdNeK1tmhdMXJW2oEvQ7c3u3DPvrHExx5KTJLFi5,15607428440.0
66GYE67EW1mBNKjZM9JDtQcjQqECTg5Hccw4czLucvNr,15607381956.0
EZCgR1ApgBtfFHY18dVuTqw75zd7qFjCpJCWSxK73wp9,15606725000.0
3nQKaTHpM4UPenbSAuwjrJeMJff2n3Nm9S8kctBo3YAH,15605248749.0
5tY5fwG5MtnttroDDdvkQz5PyCjHaZbRLj7JxuKQs1vE,15604662015.0
8pZdRMWhbg9bTkc8MQKoEbWPdjwkiBhX9UefaviSqB55,15602083608.0
B2A7AD9vcQ52HWu7ucfHDYBMeNaSDJYCFL3k89vtEsTd,15598168025.0
J8RGT4gyHN1yHdA59GuZaKsSnv9SviFRQKtH4rSYmncY,15597565663.0
4rWRXF97pyjugzMLKePBkh82LpQALbHQZ7CtG18o6DoT,15595106045.0
32Yochn9NgQXfDQBBA2bhqrt6fXsrqwJ7xyPzkg7L9Tk,15594954452.0
HvAKsvoZ8KmXAzGGdMN8q5Vm9QuFSsaKFYrYFncWodaq,15594908201.0
FM71vDsmhzXpib9xqMgd65nsT5bZgYKbeUYmddqxDaGh,15592095696.0
FZ77wdnTHecGmpwrTKEtWxreU2B6S7j6ByAvYRmWCFsK,15591831521.0
2fXSNPZXwJEXdRcwMFiPDiPKr2fPapANpXSpxQWQPqts,15590357086.0
MeeL1o3xHMs25rAvtnSKPVywz4s8hb733Zgt4sGbmiu,15589364010.0
Es5Zavt5BRZrz9u3sqGWP7Ttm45wbnzUB89tf378Qdwv,15587664385.0
6VjF21WekoPyEfC3L3Qf2J4L2mXTXRoYsXRUqKCzjYVz,15587267471.0
4gFurRVXKDoxsKs9Nh8VvbNZuQNGM9w45WQaE9WwTgey,15586207731.0
tc4nHL1vxiVuX6JBSDyWCywvM6ZFC7kTAtmk8kNAAgM,15582652243.0
7Li4oAwrAyZ135dsk3fGUFeQi5meWjjc8xH5oE8gmN6b,15582208220.0
14J6PyqsstTvuxUbJZdJxAXjE9AshmXXGcYpf492nnat,15582000000.0
DAPEBzB8ondPZsWx3F2dHKTXTwSBMXKCmReokQSZjnCJ,15581101617.0
EZBN9vH97zbCzqNJK6EUfUPFRrisKVQo5Teh9HbcWoJH,15580140000.0
3kscLdfZevGDNgL5DAcUkgT3FmgywD5p4rwbK9S32vWA,15579485271.0
DEVB6oDrsgcK82eRJvUiMyMqayyQnxSDiGrufwKzLCJ6,15577233909.0
8Qcq4paUR6gVrotYH63efP6WNtidcYXAAnaaJYUdhNWr,15576642905.0
6Z5AP2hK8eNQeiRmvWb5GZ69xU4jRnYBgNkJz3JuXXyn,15574045863.0
3vxbnyWTURceFHeqRkhDUm5iDz3Eo85bAC8ZR7QggvzW,15573827143.0
BFSMXpPiYfcNJ5kMESwuDQitwK9tr2ooBxh3BSu1wkuA,15571656226.0
DLJwAJcF4PEmUYWnVb2gFgTZSHjcVocNEVsq4aF6K15e,15571431981.0
ASwGHpHRZadSaGkpf8NnJFp8VGp4imqhNXid65sXrJmj,15571358828.0
CZjSxS7awFCbjhgmHfZti8PBSKBrBX3iP6YHuNP9HYpv,15570498105.0
3BvW43KVAD7sZszedE79hvkYtd286rjpfTLHBH6XFL4D,15564287445.0
9TsZkv3AtsNxo4aYgvnSgWdEpEGVkpz8py6z6kd5DcMd,15564113613.0
2Fn9G3vT5UR3QRdgo6a6ixQYSh15eiR6QTzNaz6UFfdp,15561750543.0
5xdXHxcw5hGvBCHQYWEvUcR9APnXN78xYnLJwEASFbBn,15561497352.0
3Ho9RX8LDD5Bn9VV3YNfAxFTFBZDeByCyjFZMcvkPFuE,15560308188.0
DeDySCeBGirFyQAL5qME9VugcP25mG9v8me7ka3ZaMCb,15559998223.0
8T5Z16GkL6PdtzVBXPb1UYf4YY9AJg4j7DWx4xtf48cf,15559759087.0
BBCdZ15NEKCuPVu2MwKQRKsfNMhcQPT6DiPWtvprk1nr,15558361689.0
ATzP2YtUVf5LAQkatubkTvxw3m1GpdtqsRxFULNDumJe,15557134461.0
