owner,balance
DPqsobysNf5iA9w7zrQM8HLzCKZEDMkZsWbiidsAt1xo,1189877818650.0
HCNAqGtG5zLioRSWPhH9ntuA7TzHBQvpBBsC4FgmkSF2,1165748190681.0
RUdBfj2yv4nh3xjd2du7qiBaZ6HTgaFjC69FPwg1o8P,1140319316967.0
CsQV21R3SLBrnGrctn6NPxtWu5qbX7ALjFEtfyQWc57Z,1136865330000.0
5ECPcs4dg7FcwotVreyNKFBiR6iQqBAYczrwjMBRYApR,1124531866034.0
FzLtPX3rwYQRABkSTudfB89CRmzxJijpfayhkcF6Qu4v,1122009000000.0
E3PH1f8k1nEEeNAe82Mi9rSGFXbdz9ettf799TXBbnbu,1103512000000.0
CQ8G51PV3P8X6ABD4xh5xtTMZ81saa4KCjBqoUcowex8,1092647436883.0
ATRAamdnk7p87TXSz6ynzCnfb15e6kU2CVx8gdhU6YVj,1085320000000.0
9ZPsRWGkukYeWg2Z7eZ8NaTBZ1DSuBUVzLcGQWZgE4Y4,1067349568442.0
A77HErqtfN1hLLpvZ9pCtu66FEtM8BveoaKbbMoZ4RiR,1062999955854.0
72XbcumeAvZZfxKLwpgAeGXWPR2UD4dD2kPcKVcy4ZPm,1028520000000.0
Hnx4fESuKQ87Bs3m8Zw8jSndMmFqEzRnXppPxuN55TVV,1011733333323.0
78DG7CVfhUMsyooUPhbooKpvuTmPXHY3SBjNkkbjy8BJ,1005442000000.0
HcnNoHj57QCVvVtoRc4XtH31Nvu4EQDssnHar7RBaFZQ,1001740000000.0
4BEDYe4VJrPTswjpre5mpGBd1GoRPcDLrGEMFWJg4znM,1000058402373.0
DFTvrxGLkWXcC9qW6SdFArm6YfVQJB59NP1RvhLWSedS,1000000000000.0
3Q8dwwk7hnEsVZVMsSC5utvKY4AwLSE4Jnb9d8R4n9u4,1000000000000.0
3SMyszedA1L6iF2qfYWLwdew1ty7jdw87WNfvowfrGSE,1000000000000.0
CkhH8pjPJo7EbHWjGbkrQTU7oJzGZMQqxLtgV8a6SQba,1000000000000.0
