token,address,balance,rank,share
MOR,0x18b68344a9d235185ee3ec53d28e83260cc0282f,2358802.5594891077,1,0.3119825243168437
MOR,0x42bb446eae6dca7723a9ebdb81ea88afe77ef4b9,1525991.772720126,2,0.2018323930609414
MOR,0xc0ed68f163d44b6e9985f0041fdf6f67c6bcff3f,432194.3143126494,3,0.057163357158579675
MOR,0xe5cf22ee4988d54141b77050967e1052bd9c7f7a,340977.8354037446,4,0.045098783447307306
MOR,0xbd5d3a6d2ced315dbded2a434164a268b122694a,275439.4108581138,5,0.03643046865036073
MOR,0x000000000000000000000000000000000000dead,249053.92067893973,6,0.03294064208631845
MOR,0xb1972e86b3380fd69dcb395f98d39fbf1a5f305a,249053.92066794395,7,0.032940642084864115
MOR,0xb19b3b7b23fa14f6a5fcfd1b9a03a4105e242169,211752.32251054328,8,0.028007017306739854
MOR,0xadd08936c6439a8a3f4eb4c1cad35a7cf234df0b,90781.67343488177,9,0.012007064994051932
MOR,0x1206b182d26da31c01c7110c2672ea479f8b7daf,84683.63806774405,10,0.011200519969942296
MOR,0x51d25291a5fe3281c65e46f1c2cb1738f3db12da,83632.70973922244,11,0.011061520937789613
MOR,0x858da48232ea6731f22573dc711c0cc415c334c5,71869.88337760638,12,0.00950573313069459
MOR,0xc794ba3d6462be04d250976c4bbf9b4ac7b60710,59010.4848642482,13,0.0078049092981722565
MOR,0xbf5f204b6f3b48441314aed3d57530a99f1309a6,58708.382812979966,14,0.007764952346210844
MOR,0x95377b5712dfa0258a5db0d34d9e02218b6de8be,53543.046544076584,15,0.007081768990471711
MOR,0xe1121ccfaa8d454cb77beb38001451b4ebe52445,51689.15765243272,16,0.00683656790999498
MOR,0x839f654749f493f5407bde26556e5052376f144e,49999.99837105785,17,0.006613154477422355
MOR,0x6abe1d282f72b474e54527d93b979a4f64d3030a,35927.08090552315,18,0.004751826873830534
MOR,0xda8fb3b0c709b259b40493c5111e9d817eb2d032,30322.660890447238,19,0.004010568943360113
MOR,0x33d96e330cb39545b988ea3d6b1f63de57e4c97b,30082.31226000053,20,0.003978779689892836
MOR,0x000000000004444c5dc75cb358380d2e3de08a90,30018.793658493734,21,0.0039703785231400505
MOR,0xa023397d2470ebeb7115d7076ff917281da88b3a,28419.435232677526,22,0.003758842429554657
MOR,0xc599884acb421bd548d6fae444cd075dfb012fbf,28219.722225811332,23,0.0037324277693829653
MOR,0x67760bad63cc00294764ef7d1f6570e864c196c1,25417.363268856934,24,0.003361779103637108
MOR,0x667d7b03958543a03c4018310093722f33353fd8,25006.099418954967,25,0.003307384074457358
MOR,0x80be23a5e7188460ef7802db7e1c74d247667aad,23007.7844026283,26,0.0030430807478962407
MOR,0x1eb79b7111fc98bbcbe79dd8043c2c98bc5698bd,21368.077489603544,27,0.002826208038560178
MOR,0xa81fdfcbc1a5ef40df68f32b80a818abb18f68ff,20602.791095620065,28,0.00272498889240493
MOR,0xc94e0c8b70741c65a6f7f2390d23325d5989875b,20377.54127866797,29,0.002695196654724027
MOR,0x5846f9a299e78b78b9e4104b5a10e3915a0fae3d,19280,30,0.0025500324495711666
MOR,0x65485deeceaf608c8304978ca0fca1c49f5308ae,18868.886228296105,31,0.002495657270198214
MOR,0x37ecd41f5a01b23a3d9bb3b4ddfef4ed455d6fd3,18397.418784623384,32,0.0024332995274450086
MOR,0x9eba628581896ce086cb8f1a513ea6097a8fc561,17897.077181246597,33,0.00236712279899681
MOR,0x3c55bab838b2ab826382e32cc0343d1451ea9ffa,17819.186757519346,34,0.002356820770572778
MOR,0x22fa883f3ffc3bee638187c330ef3da81652c6cc,17667.028949708132,35,0.002336695908157103
MOR,0xde01051a9f9343252e7a74219296c4387378fa68,17619.510533116365,36,0.00233041097536347
MOR,0xaa3b1fdc3aa57bf24418e397f8c80e7385aaa594,16356.684303736887,37,0.002163385671261433
MOR,0x151c2b49cdec10b150b2763df3d1c00d70c90956,16271.781045002746,38,0.002152156103582678
MOR,0x1002155825193612e972920338cf7c7bfcc15625,15981.59686289136,39,0.0021137754458681393
