owner,balance
99Jd3VmBZxoRdi2X34AYAsdDm2bErhWYG3pLiimVaZsz,2868616000000.0
99r3yE9Ndd439pEanaE8jLX3gA7pAEWS2Leqjj94AEBX,2868616000000.0
HebkYayMYmaZs913tdwKBYmCZRdcvsKaqjTKod83es4s,2868616000000.0
8cAQ4sMAshqZPe8qSwnAWq2gsrR3dfrvBRRSgEPjgKXL,2833698964258.0
7YZ17fFa8hQPV7VMD5JbNMsrjVL48UwCYpDDswcT3SBg,2808287558292.0
5m1vtmjxUjeM2We8jSaN7hwDgtZZX4q8pVnZXMSUkVM6,2796173108000.0
DaPAyopgg8KA8yPwz3qnREQibVonzPyUxwMFz8CRCBy7,2748676965236.0
H8sMJSCQxfKiFTCfDR3DUMLPwcRbM61LGFJ8N4dK3WjS,2555145644666.0
GgvQp9WznmHx9VPGzN3sCwu2ZLfAuLfcvYcqugjMG5U9,2518832278051.0
89Z6Ka1tzCLQDdrrP9t1XYvZeCcLKeMvYsVQmP6SYotY,2487154649253.0
GSX1eSMXsWBLKo78imibTCNkrmQQ4gpgXW68ugPFnF5p,2481162057511.0
5DWSpTzVRbTCNFpsx3F6Bf9xCRnbekahsqaiYGcXP3ug,2477480893289.0
2Lt9Rq8vuJSv14BMrxouNnKgyYuVgMYfkfn3vGqHYwab,2438774491283.0
2L8WDXjWQqQnba8rcMVB9LuGjQnK3jSQKgeue7KX4Xzg,2397019297774.0
4KkGb8hSCodepzwhP6f3zthbJyoed9CBfbpVjFY5DykR,2326753086053.0
2tdak9xHB12JkFjLaNb6rswiQ9YGxoFS1LtJdJn7n8Wd,2240629513628.0
6n2u4z7VGyNJ81pjQYiQ1VFSQZVsoTZe7RcD5vP5LWyj,2217211561597.0
7E2VdM6xYRYsUxMsTcofCcwT3JMMfCnBoHaRnZ8z3mZW,2192890079244.0
9obNtb5GyUegcs3a1CbBkLuc5hEWynWfJC6gjz5uWQkE,2176891215504.0
GJRs4FwHtemZ5ZE9x3FNvJ8TMwitKTh21yxdRPqn7npE,2160316982638.0
FcJDPXu212vWU1uCkWFG5Li8SxophKAn5jfcUzBN5dYg,2151462000000.0
4twoCxXgHtvmt9rm4SaP29Py6QiAwBvVPM9QxxzLpL7U,2123947034061.0
D89hHJT5Aqyx1trP6EnGY9jJUB3whgnq3aUvvCqedvzf,2118107945509.0
4NyK1AdJBNbgaJ9EsKz3J4rfeHsuYdjkTPg3JaNdLeFw,2089516821117.0
Buh3BZJfCnHZNMW9NBNmg4p9hAAwRTmiozxuyKpHjs4C,2082863117400.0
43eHQdYkT8YDXLWHyUn71GnhNb9Xq2y2jiqNW46Nm9ro,2032079482861.0
C57RBagtGDYpTGxwG92gSKQ5ptQr4Wa9qz3yDBB6uu1B,2011754633072.0
2AQdpHJ2JpcEgPiATUXjQxA8QmafFegfQwSLWSprPicm,1958206916751.0
