token,address,balance,rank,share
LDO,0xf977814e90da44bfa03b6295a0616a897441acec,107000000,1,0.11257651368725166
LDO,0x3e40d73eb977dc6a537af587d48316fee66e9c8c,101800851.40611088,2,0.10710640132424219
LDO,0x945755de7eac99008c8c57bda96772d50872168b,50000000,3,0.052605847517407316
LDO,0x695c388153bea0fbe3e1c049c149bad3bc917740,50000000,4,0.052605847517407316
LDO,0xa2dfc431297aee387c05beef507e5335e684fbcd,45829714,5,0.048218218929007746
LDO,0x1597d19659f3de52abd475f7d2314dcca29359bd,45000000,6,0.047345262765666585
LDO,0x8fa129f87b8a11ee1ca35abd46674f8b66984d4a,39672912.59796864,7,0.04174054381400332
LDO,0xb8d83908aab38a159f3da47a59d84db8e1838712,31119270.14,8,0.03274111159675693
LDO,0x611f7bf868a6212f871e89f7e44684045ddfb09d,14622630.005408466,9,0.015384716887359654
LDO,0x39df74d611dca188f2f182a27c79f34a5ad4821e,13468492.478497954,10,0.014170429232264215
LDO,0xed3d9bac1b26610a6f8c42f4fd2c741a16647056,10000000,11,0.010521169503481463
LDO,0x28c6c06298d514db089934071355e5743bf21d60,9478418.233451128,12,0.009972404485902866
LDO,0x88a1493366d48225fc3cefbdae9ebb23e323ade3,9000002,13,0.009469054657367217
LDO,0x008756e24b06267b9d2488e5bf50091fc26c8e8d,8000000,14,0.008416935602785171
LDO,0x109b9744397acf987a1abb5bb4eef7362ab9ff66,7151384.257999999,15,0.007524092596294701
LDO,0x54b68cc7132666eba5aa1d26dad735226e8faa7d,7151000,16,0.0075236883119395945
LDO,0xffa8db7b38579e6a2d14f9b347a9ace4d044cd54,6055729.07023621,17,0.006371335201511537
LDO,0xdb1aabe42f48f4b6b40cded8eeefaea3ebab2766,6036383.724570692,18,0.006350981635426501
LDO,0xc012e9eaebc44ba0236c50d97a94f633a14c15ca,5833365,19,0.006137382194067615
LDO,0x9a6771d6f66c89814e612e2326a84e659f5b1214,5709108.605735886,20,0.006006649935473198
LDO,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,5179625.913365364,21,0.0054495722199141994
LDO,0x6240756f711aee4080bd1201d511dfd07b06549b,5108002.967320001,22,0.005374216504346002
LDO,0x7ee09c11d6dc9684d6d5a4c6d333e5b9e336bb6c,5016797.95005726,23,0.005278258159727076
LDO,0x7e363142293cc25f96f94d5621ea01bcce2890e8,5000000,24,0.005260584751740732
LDO,0xece4e341ebcc2b57c40fcf74f47bc61dfdc87fe2,5000000,25,0.005260584751740732
LDO,0x28562fbe6d078d2526a0a8d1489245ff74fca7eb,5000000,26,0.005260584751740732
LDO,0xdcdec1fce45e76fe82e036344de19061d1f0aa31,5000000,27,0.005260584751740732
LDO,0x7f514fc631cca86303e20575592143dd2e253175,5000000,28,0.005260584751740732
LDO,0x7bd77405a7c28f50a1010e2185297a25165fd5c6,5000000,29,0.005260584751740732
LDO,0x3d56d86a60b92132b37f226ea5a23f84c805ce29,5000000,30,0.005260584751740732
LDO,0xa3f558aebaecaf0e11ca4b2199cc5ed341edfd74,4836805.333130121,31,0.005088884876520513
LDO,0x43684d03d81d3a4c70da68febdd61029d426f042,4651899.5370517,32,0.004894342354248789
LDO,0xb0415c62f5491db58c4b9c2e36409a6aa3ad637b,4400457.877471693,33,0.004629796322180995
LDO,0xfb03b1939d58bddb723785034d8e3fcc2e2cff95,4300000,34,0.00452410288649703
LDO,0x686fc952b395e80e14ac0c47a2e260457e4f12a2,4266515.784757543,35,0.004488873576071335
LDO,0x5225540ce4bd1194d63bd404c8d37115bc626b0d,3778421.991181406,36,0.003975341822490152
LDO,0x303922df53223922ebd293ce966272d21c5ad887,3778421.991181406,37,0.003975341822490152
LDO,0x1975c0b3eae39f9805f8a68ad1e2d7dc9aedafda,3778421.991181406,38,0.003975341822490152
LDO,0x29c43d038e44787173c4700ccaf1df319928123c,3778421.9911814057,39,0.003975341822490152
LDO,0x29d1212f6472b313339893eba4763af8012a4bcc,3778421.9911814053,40,0.003975341822490151
LDO,0x7632399bfe466c25ed7b1b598030efe0deecd555,3749997,41,0.003945435407454698
LDO,0x76ec5a0d3632b2133d9f1980903305b62678fbd3,3731061.2371659065,42,0.003925512770409176
LDO,0x93fdae86fcc71c3f8523b6833d1bf4692cfa6fed,3600000,43,0.003787621021253327
LDO,0x2cdd6bcf572b0a9f18ead89815a4a787616f772c,3595562.7293280214,44,0.0037829524935660557
LDO,0xd2dd7b597fd2435b6db61ddf48544fd931e6869f,3529059.737626641,45,0.0037129835687481714
LDO,0x99e4256100552bfc3a22ac92561f26cb9637bea1,3500000,46,0.0036824093262185125
LDO,0x9642b23ed1e01df1092b92641051881a322f5d4e,3495262.7059912495,47,0.0036774251388931234
LDO,0xb0a27099582833c0cb8c7a0565759ff145113d64,3431539.2919210047,48,0.003610380654815765
LDO,0x70a613ea53b71abcbd9b32eafb86362a31d5164c,3293684.1866191505,49,0.0034653409618356557
LDO,0x9b0c45d46d386cedd98873168c36efd0dcba8d46,3215971.8978400016,50,0.003383578545560763
LDO,0x3053dabb9761b3af561150d62ffd18b1019940fc,3180000,51,0.0033457319021071054
LDO,0xd655b972f2813c42da7dac475ad2ad5a6e14589d,3141597.2219999996,52,0.0033053276884328483
LDO,0x7f604d597c15b2e2f60dc645844f68b1d781b752,3067321.199864857,53,0.0032271806265400304
LDO,0x4a4aaa0155237881fbd5c34bfae16e985a7b068d,3027486.7723237723,54,0.00318527015011664
LDO,0x91d40e4818f4d4c57b4578d9eca6afc92ac8debe,3022021.4185237885,55,0.0031795199587440278
LDO,0xb47dc6192a83f6a480acbb47575b40e6d3194dcd,2886210.3369465745,56,0.003036630817771526
LDO,0xf99a810927483ca0d81c6fd5c779ba144ec172b3,2876594.713996975,57,0.003026514057878096
LDO,0x3217b819ea2d25f1982bae5dd9c8fe4c6d546bfc,2875000,58,0.0030248362322509207
LDO,0x510a7cd4ba40f7b6643f566a5d45ea55f5cd8d0e,2793609.6900000004,59,0.002939204107505831
LDO,0xe289cf875ebc11868bf1f7b9535fd9adbdb6a383,2782547.945205001,60,0.002927565858306587
LDO,0x5ad6bb559532511389691d0dee7e1c5b2e906e8e,2588543.5161353536,61,0.002723450510039796
LDO,0xc882b111a75c0c657fc507c04fbfcd2cc984f071,2561204.627406765,62,0.0026946868018047658
LDO,0xdf94d48da4c531dbcd48f1f6e6489dc063c1a89f,2545905.07,63,0.002678589878124284
LDO,0xd7f0ddcbb0117a53e9ff2cad814b8b810a314f59,2301992.38097,64,0.0024219652035908246
LDO,0xac665a44d46194eb9826d6f93fb5cc93bc2654b4,2189173.7461244795,65,0.0023032668055547145
LDO,0xc035818509540ce16559c31409887e78384c6f15,2041902.0376282656,66,0.002148319744739117
LDO,0x7dafba1d69f6c01ae7567ffd7b046ca03b706f83,2038312.1437769493,67,0.0021445427565681963
LDO,0xf930e6d88ecd10788361517fc45c986c0a1b10e5,2000000,68,0.0021042339006962928
LDO,0x00e78b7770d8a41a0f37f2d206e65f9cd391cf0a,1934690.0011,69,0.002035520143826384
LDO,0x94636153d384e1129d0cf542e75fcbd5ef3ec9c5,1880722.147899595,70,0.0019787396507003376
LDO,0xcb8aa7c888a83fc9ca96f484afcfbacffc1de02e,1870370.3703703699,71,0.0019678483700956064
LDO,0xdc7b28976d6eb13082a5be7c66f9dcfe0115738f,1821382.465336102,72,0.0019163073648470082
LDO,0xa5d3d4396449c7de4165acfe743936f7f5bbff5d,1809419.210708408,73,0.0019037206218718802
LDO,0xa3a7b6f88361f48403514059f1f16c8e78d60eec,1730150.8658344527,74,0.0018203210526039494
LDO,0x98adef6f2ac8572ec48965509d69a8dd5e8bba9d,1723188.6256735083,75,0.001812995961718225
LDO,0x411147c328e430538c6606af6d3b57fd818f5f11,1686899.727592841,76,0.0017748157969380987
LDO,0x5f67d290c3e21a6493afb6a66e03cb1ca9fb3880,1666668,77,0.0017535296534028444
LDO,0xf351070664e8d7de5d46e8a70a949a52e6b13cce,1666668,78,0.0017535296534028444
LDO,0xd8802c8359592a39b5b1ba560f4144ab3ca2f842,1666668,79,0.0017535296534028444
LDO,0xdc21dbe8db1c9c95dfe92d0f90578a872be44e8b,1666668,80,0.0017535296534028444
LDO,0x70ddbea85015b88a46fce7127555b44c81dec73b,1666668,81,0.0017535296534028444
LDO,0x5705b6b8aabdf46205a60f70aca1aa528ee91fdb,1666666.7,82,0.0017535282856508089
LDO,0x6634f40c4ccf31d9f10d8dbb319966569e709079,1666666.63,83,0.0017535282120026223
LDO,0xf7516fdb6582f24506fd6adefe99d766aff6778f,1666627.67,84,0.0017534872215262368
LDO,0x705da9e520a0a4242406cf5ef34e89e6055ebc96,1604686.5684592798,85,0.0016883179386720094
LDO,0x8dac80ce96f69f9762bc450faa4d7fbd5891ae18,1511060.1378183297,86,0.001589811983994071
LDO,0x7077c866cdf58d4a65cc02dfe8e3ab03e9b23a0d,1503246.00207563,87,0.0015815905993268552
LDO,0x77fb357f55bef5a70d30663955f8c9f35794df0e,1430419.5171991917,88,0.0015049686201540815
LDO,0xa0472e0eb77944449366e9c9ec5e2c43c61b80eb,1409035.3537644832,89,0.0014824699793354096
LDO,0xabb05596c0b52f1cafcb18294b02ed1ae6acd5e0,1391493.13114266,90,0.0014640135095682087
LDO,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,1389126.4114819504,91,0.001461523443696454
LDO,0x065bbfe00ef0ec0150f8ecfc9d4655d494e19584,1333959.22144973,92,0.0014034811079604776
LDO,0x0d0707963952f2fba59dd06f2b425ace40b492fe,1324088.8767910749,93,0.0013930963510393282
LDO,0x0529ea5885702715e83923c59746ae8734c553b7,1296550.0019076173,94,0.0013641222339809257
LDO,0x0b07f64abc342b68aec57c0936e4b6fd4452967e,1290129.3834555997,95,0.0013573669924758398
LDO,0x841ed663f2636863d40be4ee76243377dff13a34,1273752.868844694,96,0.001340136983866082
LDO,0x57a13950027a52ec31d48ad7a01675c04941e8f1,1246686.9434944957,97,0.0013116604650282807
LDO,0x77134cbc06cb00b66f4c7e623d5fdbf6777635ec,1219656.0885836557,98,0.0012832208443941844
LDO,0x6e2f715283a94e9139110393758d80020c1a645d,1216624.04944875,99,0.0012800307846262313
LDO,0xcffad3200574698b78f32232aa9d63eabd290703,1169631.0784916617,100,0.0012305886833350605
LDO,0x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,1148387.5950806565,101,0.0012082380543539022
LDO,0x000000000004444c5dc75cb358380d2e3de08a90,1143133.1288956534,102,0.0012027097414156294
LDO,0x49015c2ef65039eacaab8500d54fe9521f3807f2,1140314.7616400267,103,0.0011997444894536783
LDO,0x2fc366efbd0f2f13228d5aac895680057f1dc5a5,1124850.0134716097,104,0.0011834737657728214
LDO,0x0d5bed5913cb8d843cc069846d6c3294e711f662,1107778.0003648447,105,0.001165512011406628
LDO,0xc80afd311c9626528de66d86814770361fe92416,1090566.4652470755,106,0.0011474034635677109
LDO,0x52f892b2835e00246fa4d609da729c4570642016,1082052.6604061571,107,0.0011384459451826245
LDO,0xcc282e2004428939ee5149a9e7872f0b4d5d5ec7,1067250.745052189,108,0.0011228725991410963
LDO,0xf8d3188e8349de474a2b086976cda158b4e109db,1052007,109,0.0011068343965849024
LDO,0xa1d894fe805303c60a5dbc484d0214bc28acce32,1036811.3646014046,110,0.0010908468110107298
LDO,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,1016816.1355994344,111,0.0010698094916516642
LDO,0x24207c2cc8eb37de0a7759b6c780510ea27d2c45,1016765.5765026344,112,0.0010697562975689266
LDO,0x92842eba4fed09757cc06e6ac23972af8799d6c7,1012312.822724,113,0.0010650714798426987
LDO,0x791a0c8564a3b300698f592edf25fc5377169553,1011993.8501999998,114,0.0010647358834435026
LDO,0xa74172c8caa6b52ee2677a13f3d096f58dd377dd,1000000.6021953225,115,0.0010521175839280526
LDO,0x1d4296c4f14cc5edceb206f7634ae05c3bfc3cb7,1000000,116,0.0010521169503481464
LDO,0xd587796f10a50719338d4d349efb7520b4cad22c,999999.9999999995,117,0.001052116950348146
LDO,0x73a520795fa2135780865a9ecceee796b20202f1,998260.2426755843,118,0.0010502865221776363
LDO,0xab1ccddefcb731e7409a448e6a6abe1672a58d85,996544.53,119,0.001048481391789727
LDO,0x21a31ee1afc51d94c2efccaa2092ad1028285549,961213.5813698769,120,0.0010113091018640946
LDO,0x86b4ec24f35a21d76646350a47c06e042d05e3dd,949103.7010447187,121,0.0009985680915073083
LDO,0x7b20cfc82022b8b24085367a1d4787a02cf76b46,944102.14712623,122,0.000993305871851586
LDO,0xc219ea00db36cc3d2c57f80c80dd4917c7c1d326,938340.8346529999,123,0.0009872442973422484
