coingecko_id,protocol,date,price_usd,market_cap_usd,volume_usd
ethena,Ethena,2024-06-09,0.8307006869516577,1342061490.0499744,124401309.80443278
ethena,Ethena,2024-06-10,0.8314848731963359,1341854426.3169618,82317799.82116231
ethena,Ethena,2024-06-11,0.7703189942875606,1245130437.4679413,147405677.82738677
ethena,Ethena,2024-06-12,0.7076617313246129,1142539681.8115091,311772184.5665146
ethena,Ethena,2024-06-13,0.7301149791182044,1179684135.4198601,290858745.75657594
ethena,Ethena,2024-06-14,0.6969027061255922,1126612581.0655122,158311051.95168155
ethena,Ethena,2024-06-15,0.7113078892658365,1148301386.205534,162687626.60973763
ethena,Ethena,2024-06-16,0.7471587363936153,1206343849.140705,109349905.22751817
ethena,Ethena,2024-06-17,0.7657615999008733,1237726486.3083887,124077421.97844602
ethena,Ethena,2024-06-18,0.6748963123717718,1090625539.9120464,195244908.87991908
ethena,Ethena,2024-06-19,0.6289349484126809,1071043690.8908272,337682101.3117684
ethena,Ethena,2024-06-20,0.633294771789777,1082182688.9033508,213496150.32290107
ethena,Ethena,2024-06-21,0.6114430353986752,1046448961.7265004,172247467.84104547
ethena,Ethena,2024-06-22,0.5993844541345483,1025276637.6032814,123984817.54614285
ethena,Ethena,2024-06-23,0.6018223473909037,1029211016.4735988,55487284.4139586
ethena,Ethena,2024-06-24,0.5660950008442704,968574299.4405447,85196803.9001671
ethena,Ethena,2024-06-25,0.5607056116841848,959332257.4909099,164813773.26351213
ethena,Ethena,2024-06-26,0.5737908750968173,980692230.6462379,103980780.32342817
ethena,Ethena,2024-06-27,0.5570623507082054,899966715.4499463,104128548.49538396
ethena,Ethena,2024-06-28,0.5590772741786927,904752460.2483007,81654994.45842752
ethena,Ethena,2024-06-29,0.5116363489360675,826660995.6181622,94825544.95524967
ethena,Ethena,2024-06-30,0.4876630502253635,786700487.6483386,58773725.634873584
ethena,Ethena,2024-07-01,0.5319925760277071,859290593.2177778,70172093.81341471
ethena,Ethena,2024-07-02,0.5050254011738118,815243829.3284124,81502016.16143899
ethena,Ethena,2024-07-03,0.5116319573388244,875646982.2953236,74910435.8499091
ethena,Ethena,2024-07-04,0.46025365562138953,787369944.7175843,113964387.67292343
