coingecko_id,protocol,date,price_usd,market_cap_usd,volume_usd
havven,Synthetix,2018-03-21,0.48419972245836357,48419972.245836355,161748.2549587225
havven,Synthetix,2018-03-22,0.4613948628198412,46139486.28198412,133400.84229587912
havven,Synthetix,2018-03-23,0.49565735094415037,49565735.09441504,993678.0740836993
havven,Synthetix,2018-03-24,0.502509036646641,50250903.6646641,737249.301512135
havven,Synthetix,2018-03-25,0.5181316711143225,51813167.11143225,526791.7048995601
havven,Synthetix,2018-03-26,0.5228052627546633,52280526.27546633,1030232.3320001927
havven,Synthetix,2018-03-27,0.46619442939901357,46619442.93990136,803092.7787941073
havven,Synthetix,2018-03-28,0.43546434504727144,43546434.50472714,425829.14785863855
havven,Synthetix,2018-03-29,0.4034806573916712,40348065.739167124,391176.7113927302
havven,Synthetix,2018-03-30,0.32896139741841934,32896139.74184194,299893.1581221616
havven,Synthetix,2018-03-31,0.35083830049662024,35083830.049662024,369125.6646529138
havven,Synthetix,2018-04-01,0.3528047467623568,35280474.67623568,88142.9561960748
havven,Synthetix,2018-04-02,0.3408471337150249,34084713.37150249,195057.1202489047
havven,Synthetix,2018-04-03,0.35253080700466616,35253080.70046662,228007.69743655703
havven,Synthetix,2018-04-04,0.3499963581601196,34999635.81601196,1078820.1687977233
havven,Synthetix,2018-04-05,0.3344486316308883,33444863.16308883,166126.99753499066
havven,Synthetix,2018-04-06,0.33347803896265454,33347803.89626545,59663.135209459215
havven,Synthetix,2018-04-07,0.30419635664285455,30419635.664285455,61148.81752854674
havven,Synthetix,2018-04-08,0.3159255648286545,31592556.482865456,92695.33412589722
havven,Synthetix,2018-04-09,0.3375503051866886,33755030.51866886,170877.00559573795
havven,Synthetix,2018-04-10,0.34426432338644225,34426432.33864423,139564.0392679103
havven,Synthetix,2018-04-11,0.3626241574840078,36262415.74840078,203976.6267155086
havven,Synthetix,2018-04-12,0.38561435063823557,38561435.06382356,178462.67075598022
havven,Synthetix,2018-04-13,0.4468252075503099,44682520.75503099,385193.0295983963
havven,Synthetix,2018-04-14,0.4086901652678659,40869016.52678659,316700.6519914553
havven,Synthetix,2018-04-15,0.40143689437778485,40143689.43777848,218815.3862677083
havven,Synthetix,2018-04-16,0.40804316462339213,40804316.46233921,273474.6377995888
havven,Synthetix,2018-04-17,0.37509711284557523,37509711.28455752,404716.04725550127
havven,Synthetix,2018-04-18,0.3532999982059057,35329999.82059057,382888.416814179
havven,Synthetix,2018-04-19,0.37536924270899574,37536924.27089957,489494.56218819245
havven,Synthetix,2018-04-20,0.434946590373409,43494659.0373409,763032.057321789
havven,Synthetix,2018-04-21,0.4530129134817572,45301291.34817572,707022.4558110358
havven,Synthetix,2018-04-22,0.4305163521970023,43051635.21970023,444522.1167807684
